,src_ip,src_port,dst_ip,dst_port,protocol,bidirectional_packets,bidirectional_bytes,application_name
413,0.0.144.101,0,52.218.231.134,0,8,1,1230,Unknown
414,0.0.144.101,0,49.100.231.124,0,124,1,1199,Unknown
415,0.0.144.101,0,50.234.231.132,0,8,1,1198,Unknown
416,0.0.144.101,0,49.107.231.124,0,124,1,1200,Unknown
417,0.0.144.101,0,52.225.231.134,0,8,1,1230,Unknown
418,0.0.144.120,0,142.48.83.196,0,8,1,109,Unknown
419,0.0.144.101,0,50.241.231.132,0,8,1,1199,Unknown
420,0.0.144.120,0,142.55.83.196,0,8,1,120,Unknown
421,0.0.144.101,0,52.232.231.134,0,8,1,1230,Unknown
422,0.0.144.120,0,142.62.83.196,0,8,1,109,Unknown
423,0.0.144.101,0,52.239.231.134,0,8,1,1231,Unknown
424,0.0.144.101,0,50.246.231.133,0,8,1,1212,Unknown
425,0.0.144.120,0,142.69.83.196,0,8,1,109,Unknown
426,0.0.144.101,0,49.114.231.124,0,124,1,1207,Unknown
427,0.0.144.101,0,50.178.231.131,0,8,1,1236,Unknown
428,0.0.144.120,0,142.90.83.197,0,8,1,212,Unknown
429,0.0.144.101,0,52.246.231.134,0,8,1,1231,Unknown
430,0.0.144.120,0,141.20.83.192,0,124,1,109,Unknown
431,0.0.144.101,0,50.185.231.131,0,8,1,1236,Unknown
432,0.0.144.101,0,50.253.231.133,0,8,1,1213,Unknown
433,0.0.144.101,0,52.253.231.134,0,8,1,1240,Unknown
434,0.0.144.101,0,51.6.231.133,0,8,1,1213,Unknown
435,0.0.144.96,0,60.80.0.0,0,8,1,288,Unknown
436,0.0.144.101,0,49.121.231.124,0,124,1,1207,Unknown
437,0.0.144.120,0,142.131.83.197,0,8,1,120,Unknown
438,0.0.144.101,0,51.13.231.133,0,8,1,1213,Unknown
439,0.0.144.96,0,60.87.0.0,0,8,1,288,Unknown
440,0.0.144.101,0,51.20.231.133,0,8,1,1213,Unknown
441,0.0.144.101,0,53.6.231.134,0,8,1,1240,Unknown
442,0.0.144.101,0,49.128.231.124,0,124,1,1207,Unknown
443,0.0.144.96,0,60.94.0.0,0,8,1,288,Unknown
444,0.0.144.101,0,49.135.231.124,0,124,1,1207,Unknown
445,0.0.144.101,0,53.13.231.134,0,8,1,1240,Unknown
446,0.0.144.101,0,49.142.231.124,0,124,1,1216,Unknown
447,0.0.144.101,0,50.192.231.131,0,8,1,1236,Unknown
448,0.0.144.101,0,51.34.231.133,0,8,1,1227,Unknown
449,0.0.144.101,0,53.20.231.134,0,8,1,1241,Unknown
450,0.0.144.101,0,49.12.231.123,0,124,1,1196,Unknown
451,0.0.144.101,0,51.41.231.133,0,8,1,1227,Unknown
452,0.0.144.120,0,141.27.83.192,0,124,1,109,Unknown
453,0.0.144.101,0,50.199.231.131,0,8,1,1236,Unknown
454,0.0.144.101,0,53.27.231.134,0,8,1,1241,Unknown
455,0.0.144.120,0,140.254.83.192,0,124,1,136,Unknown
456,0.0.144.101,0,51.48.231.133,0,8,1,1227,Unknown
457,0.0.144.101,0,49.149.231.124,0,124,1,1216,Unknown
458,0.0.144.101,0,51.55.231.133,0,8,1,1227,Unknown
459,0.0.144.101,0,53.34.231.134,0,8,1,76,Unknown
460,0.0.144.229,0,49.16.231.123,0,124,1,1196,Unknown
461,0.0.144.120,0,142.76.83.196,0,8,1,109,Unknown
462,0.0.144.101,0,49.156.231.124,0,124,1,1217,Unknown
463,0.0.144.101,0,51.62.231.133,0,8,1,1227,Unknown
464,0.0.144.101,0,53.41.231.134,0,8,1,1213,Unknown
465,0.0.144.101,0,49.19.231.123,0,124,1,1236,Unknown
466,0.0.144.120,0,142.81.83.197,0,8,1,151,Unknown
467,0.0.144.120,0,142.138.83.197,0,8,1,172,Unknown
468,0.0.144.101,0,51.69.231.133,0,8,1,1227,Unknown
469,0.0.144.101,0,49.163.231.124,0,124,1,76,Unknown
470,0.0.144.101,0,50.206.231.131,0,8,1,1236,Unknown
471,0.0.144.101,0,53.48.231.134,0,8,1,1213,Unknown
472,0.0.144.101,0,51.76.231.133,0,8,1,1228,Unknown
473,0.0.144.101,0,49.170.231.124,0,124,1,1196,Unknown
474,0.0.144.101,0,50.213.231.131,0,8,1,1236,Unknown
475,0.0.144.101,0,49.177.231.124,0,124,1,1197,Unknown
476,0.0.144.120,0,142.88.83.197,0,8,1,205,Unknown
477,0.0.144.101,0,53.55.231.134,0,8,1,1213,Unknown
478,0.0.144.101,0,50.225.231.132,0,8,1,1198,Unknown
479,0.0.144.120,0,141.34.83.192,0,124,1,109,Unknown
480,0.0.144.120,0,141.0.83.192,0,124,1,135,Unknown
481,0.0.144.101,0,51.83.231.133,0,8,1,1228,Unknown
482,0.0.144.101,0,53.62.231.134,0,8,1,1213,Unknown
483,0.0.144.101,0,50.232.231.132,0,8,1,1198,Unknown
484,0.0.144.101,0,49.184.231.124,0,124,1,1197,Unknown
485,0.0.144.101,0,49.26.231.123,0,124,1,1237,Unknown
486,0.0.144.101,0,51.90.231.133,0,8,1,1228,Unknown
487,0.0.144.101,0,53.69.231.134,0,8,1,1214,Unknown
488,0.0.144.101,0,50.239.231.132,0,8,1,1198,Unknown
489,0.0.144.101,0,49.191.231.124,0,124,1,1233,Unknown
490,0.0.144.101,0,50.244.231.133,0,8,1,1212,Unknown
491,0.0.144.101,0,49.198.231.124,0,124,1,1234,Unknown
492,0.0.144.101,0,50.251.231.133,0,8,1,1213,Unknown
493,0.0.144.101,0,49.33.231.123,0,124,1,1237,Unknown
494,0.0.144.101,0,51.97.231.133,0,8,1,1228,Unknown
495,0.0.144.101,0,53.76.231.134,0,8,1,1220,Unknown
496,0.0.144.101,0,49.205.231.124,0,124,1,1234,Unknown
497,0.0.144.101,0,51.4.231.133,0,8,1,1213,Unknown
498,0.0.144.101,0,49.40.231.123,0,124,1,76,Unknown
499,0.0.144.101,0,51.11.231.133,0,8,1,1213,Unknown
500,0.0.144.101,0,53.83.231.134,0,8,1,1220,Unknown
501,0.0.144.120,0,141.41.83.192,0,124,1,109,Unknown
502,0.0.144.101,0,51.104.231.133,0,8,1,1238,Unknown
503,0.0.144.101,0,49.47.231.123,0,124,1,1225,Unknown
504,0.0.144.101,0,51.111.231.133,0,8,1,1238,Unknown
505,0.0.144.101,0,53.90.231.134,0,8,1,1220,Unknown
506,0.0.144.101,0,49.217.231.125,0,124,1,1227,Unknown
507,0.0.144.120,0,142.145.83.197,0,8,1,174,Unknown
508,0.0.144.101,0,49.54.231.123,0,124,1,1225,Unknown
509,0.0.144.101,0,51.118.231.133,0,8,1,1238,Unknown
510,0.0.144.101,0,51.18.231.133,0,8,1,1213,Unknown
511,0.0.144.101,0,49.224.231.125,0,124,1,1227,Unknown
512,0.0.144.101,0,53.97.231.134,0,8,1,1220,Unknown
513,0.0.144.120,0,141.7.83.192,0,124,1,112,Unknown
514,0.0.144.101,0,51.125.231.133,0,8,1,1238,Unknown
515,0.0.144.101,0,51.25.231.133,0,8,1,1213,Unknown
516,0.0.144.101,0,49.231.231.125,0,124,1,1227,Unknown
517,0.0.144.101,0,53.104.231.134,0,8,1,1221,Unknown
518,0.0.144.101,0,49.61.231.123,0,124,1,1225,Unknown
519,0.0.144.120,0,142.97.83.197,0,8,1,145,Unknown
520,0.0.144.101,0,51.32.231.133,0,8,1,1227,Unknown
521,0.0.144.229,0,49.235.231.125,0,124,1,1227,Unknown
522,0.0.144.101,0,53.111.231.134,0,8,1,1221,Unknown
523,0.0.144.101,0,49.238.231.125,0,124,1,1227,Unknown
524,0.0.144.101,0,51.132.231.133,0,8,1,1238,Unknown
525,0.0.144.101,0,51.39.231.133,0,8,1,1227,Unknown
526,0.0.144.101,0,49.66.231.124,0,124,1,1196,Unknown
527,0.0.144.229,0,53.115.231.134,0,8,1,1221,Unknown
528,0.0.144.101,0,49.73.231.124,0,124,1,1196,Unknown
529,0.0.144.101,0,51.139.231.133,0,8,1,1238,Unknown
530,0.0.144.101,0,51.46.231.133,0,8,1,1227,Unknown
531,0.0.144.101,0,49.245.231.125,0,124,1,1227,Unknown
532,0.0.144.101,0,53.118.231.134,0,8,1,1239,Unknown
533,0.0.144.101,0,49.80.231.124,0,124,1,1197,Unknown
534,0.0.144.101,0,51.146.231.133,0,8,1,1239,Unknown
535,0.0.144.120,0,141.14.83.192,0,124,1,127,Unknown
536,0.0.144.120,0,141.48.83.192,0,124,1,109,Unknown
537,0.0.144.120,0,142.150.83.198,0,8,1,148,Unknown
538,0.0.144.101,0,49.252.231.125,0,124,1,1227,Unknown
539,0.0.144.101,0,51.153.231.133,0,8,1,1239,Unknown
540,0.0.144.101,0,49.94.231.124,0,124,1,1199,Unknown
541,0.0.144.101,0,51.53.231.133,0,8,1,1227,Unknown
542,0.0.144.101,0,49.101.231.124,0,124,1,1199,Unknown
543,0.0.144.101,0,50.5.231.125,0,124,1,76,Unknown
544,0.0.144.101,0,49.108.231.124,0,124,1,1200,Unknown
545,0.0.144.101,0,53.125.231.134,0,8,1,1240,Unknown
546,0.0.144.101,0,51.60.231.133,0,8,1,1227,Unknown
547,0.0.144.101,0,51.160.231.133,0,8,1,1239,Unknown
548,0.0.144.101,0,51.67.231.133,0,8,1,1227,Unknown
549,0.0.144.229,0,49.112.231.124,0,124,1,1200,Unknown
550,0.0.144.101,0,51.74.231.133,0,8,1,1228,Unknown
551,0.0.144.101,0,50.12.231.125,0,124,1,1219,Unknown
552,0.0.144.101,0,51.81.231.133,0,8,1,1228,Unknown
553,0.0.144.101,0,53.132.231.134,0,8,1,1240,Unknown
554,0.0.144.101,0,49.115.231.124,0,124,1,1207,Unknown
555,0.0.144.101,0,51.167.231.133,0,8,1,1239,Unknown
556,0.0.144.101,0,50.19.231.125,0,124,1,1219,Unknown
557,0.0.144.101,0,51.88.231.133,0,8,1,1228,Unknown
558,0.0.144.101,0,53.139.231.134,0,8,1,1240,Unknown
559,0.0.144.120,0,142.95.83.197,0,8,1,155,Unknown
560,0.0.144.101,0,51.174.231.133,0,8,1,1227,Unknown
561,0.0.144.120,0,141.55.83.192,0,124,1,109,Unknown
562,0.0.144.120,0,141.21.83.192,0,124,1,109,Unknown
563,0.0.144.101,0,53.146.231.134,0,8,1,1240,Unknown
564,0.0.144.101,0,49.122.231.124,0,124,1,1207,Unknown
565,0.0.144.101,0,51.181.231.133,0,8,1,1227,Unknown
566,0.0.144.101,0,50.26.231.125,0,124,1,1219,Unknown
567,0.0.144.101,0,51.95.231.133,0,8,1,1228,Unknown
568,0.0.144.101,0,53.153.231.134,0,8,1,1240,Unknown
569,0.0.144.101,0,49.129.231.124,0,124,1,1207,Unknown
570,0.0.144.101,0,51.188.231.133,0,8,1,1227,Unknown
571,0.0.144.101,0,50.33.231.125,0,124,1,1202,Unknown
572,0.0.144.101,0,51.102.231.133,0,8,1,1238,Unknown
573,0.0.144.101,0,53.160.231.134,0,8,1,1235,Unknown
574,0.0.144.101,0,51.109.231.133,0,8,1,1238,Unknown
575,0.0.144.101,0,51.195.231.133,0,8,1,1227,Unknown
576,0.0.144.101,0,50.40.231.125,0,124,1,1203,Unknown
577,0.0.144.101,0,49.136.231.124,0,124,1,1207,Unknown
578,0.0.144.101,0,53.167.231.134,0,8,1,1236,Unknown
579,0.0.144.101,0,51.116.231.133,0,8,1,1238,Unknown
580,0.0.144.120,0,142.157.83.198,0,8,1,132,Unknown
581,0.0.144.101,0,50.47.231.125,0,124,1,1203,Unknown
582,0.0.144.101,0,49.143.231.124,0,124,1,1216,Unknown
583,0.0.144.120,0,141.62.83.192,0,124,1,109,Unknown
584,0.0.144.101,0,51.123.231.133,0,8,1,1238,Unknown
585,0.0.144.101,0,53.174.231.134,0,8,1,1236,Unknown
586,0.0.144.101,0,51.130.231.133,0,8,1,1238,Unknown
587,0.0.144.101,0,49.150.231.124,0,124,1,1216,Unknown
588,0.0.144.101,0,50.61.231.125,0,124,1,1223,Unknown
589,0.0.144.101,0,51.202.231.133,0,8,1,1227,Unknown
590,0.0.144.101,0,50.68.231.125,0,124,1,1223,Unknown
591,0.0.144.101,0,51.209.231.133,0,8,1,1227,Unknown
592,0.0.144.101,0,50.75.231.125,0,124,1,1224,Unknown
593,0.0.144.101,0,53.181.231.134,0,8,1,1236,Unknown
594,0.0.144.101,0,51.137.231.133,0,8,1,1238,Unknown
595,0.0.144.101,0,53.188.231.134,0,8,1,1236,Unknown
596,0.0.144.101,0,51.216.231.133,0,8,1,1228,Unknown
597,0.0.144.120,0,141.67.83.193,0,124,1,109,Unknown
598,0.0.144.120,0,141.28.83.192,0,124,1,109,Unknown
599,0.0.144.101,0,50.82.231.125,0,124,1,1219,Unknown
600,0.0.144.101,0,53.200.231.135,0,8,1,1235,Unknown
601,0.0.144.101,0,51.223.231.133,0,8,1,1228,Unknown
602,0.0.144.101,0,53.207.231.135,0,8,1,1235,Unknown
603,0.0.144.101,0,49.157.231.124,0,124,1,1217,Unknown
604,0.0.144.120,0,142.164.83.198,0,8,1,121,Unknown
605,0.0.144.101,0,51.144.231.133,0,8,1,1238,Unknown
606,0.0.144.101,0,51.230.231.133,0,8,1,1228,Unknown
607,0.0.144.101,0,51.151.231.133,0,8,1,1239,Unknown
608,0.0.144.101,0,51.237.231.133,0,8,1,1226,Unknown
609,0.0.144.101,0,53.214.231.135,0,8,1,1235,Unknown
610,0.0.144.101,0,50.89.231.125,0,124,1,1220,Unknown
611,0.0.144.101,0,49.164.231.124,0,124,1,1196,Unknown
612,0.0.144.101,0,51.158.231.133,0,8,1,1239,Unknown
613,0.0.144.101,0,51.244.231.133,0,8,1,1226,Unknown
614,0.0.144.101,0,53.221.231.135,0,8,1,1235,Unknown
615,0.0.144.101,0,50.96.231.125,0,124,1,1220,Unknown
616,0.0.144.101,0,53.228.231.135,0,8,1,1235,Unknown
617,0.0.144.101,0,51.165.231.133,0,8,1,1239,Unknown
618,0.0.144.101,0,51.251.231.133,0,8,1,1226,Unknown
619,0.0.144.101,0,49.171.231.124,0,124,1,1197,Unknown
620,0.0.144.101,0,50.103.231.125,0,124,1,76,Unknown
621,0.0.144.101,0,53.242.231.135,0,8,1,1233,Unknown
622,0.0.144.229,0,51.169.231.133,0,8,1,1239,Unknown
623,0.0.144.120,0,142.104.83.197,0,8,1,155,Unknown
624,0.0.144.101,0,51.172.231.133,0,8,1,1227,Unknown
625,0.0.144.101,0,50.110.231.125,0,124,1,1222,Unknown
626,0.0.144.101,0,53.249.231.135,0,8,1,1233,Unknown
627,0.0.144.101,0,49.178.231.124,0,124,1,1197,Unknown
628,0.0.144.101,0,52.4.231.133,0,8,1,1226,Unknown
629,0.0.144.101,0,51.179.231.133,0,8,1,1227,Unknown
630,0.0.144.120,0,141.74.83.193,0,124,1,109,Unknown
631,0.0.144.101,0,54.2.231.135,0,8,1,1233,Unknown
632,0.0.144.120,0,141.35.83.192,0,124,1,109,Unknown
633,0.0.144.101,0,52.11.231.133,0,8,1,1226,Unknown
634,0.0.144.101,0,49.185.231.124,0,124,1,1197,Unknown
635,0.0.144.101,0,52.18.231.133,0,8,1,1226,Unknown
636,0.0.144.120,0,142.171.83.198,0,8,1,120,Unknown
637,0.0.144.101,0,51.186.231.133,0,8,1,1227,Unknown
638,0.0.144.101,0,54.9.231.135,0,8,1,1233,Unknown
639,0.0.144.101,0,51.193.231.133,0,8,1,1227,Unknown
640,0.0.144.101,0,49.192.231.124,0,124,1,1233,Unknown
641,0.0.144.101,0,50.117.231.125,0,124,1,1223,Unknown
642,0.0.144.101,0,52.25.231.133,0,8,1,1227,Unknown
643,0.0.144.101,0,54.16.231.135,0,8,1,1234,Unknown
644,0.0.144.101,0,51.200.231.133,0,8,1,1227,Unknown
645,0.0.144.101,0,49.199.231.124,0,124,1,1234,Unknown
646,0.0.144.101,0,51.207.231.133,0,8,1,1227,Unknown
647,0.0.144.101,0,52.32.231.133,0,8,1,1227,Unknown
648,0.0.144.101,0,54.23.231.135,0,8,1,1221,Unknown
649,0.0.144.101,0,50.124.231.125,0,124,1,1223,Unknown
650,0.0.144.101,0,49.206.231.124,0,124,1,1234,Unknown
651,0.0.144.101,0,51.214.231.133,0,8,1,1228,Unknown
652,0.0.144.101,0,52.39.231.133,0,8,1,1230,Unknown
653,0.0.144.101,0,54.30.231.135,0,8,1,1222,Unknown
654,0.0.144.101,0,50.129.231.126,0,124,1,1197,Unknown
655,0.0.144.101,0,49.218.231.125,0,124,1,1227,Unknown
656,0.0.144.101,0,50.136.231.126,0,124,1,1197,Unknown
657,0.0.144.101,0,52.46.231.133,0,8,1,1230,Unknown
658,0.0.144.101,0,50.143.231.126,0,124,1,1197,Unknown
659,0.0.144.101,0,52.53.231.133,0,8,1,1230,Unknown
660,0.0.144.120,0,141.42.83.192,0,124,1,109,Unknown
661,0.0.144.101,0,54.37.231.135,0,8,1,1222,Unknown
662,0.0.144.101,0,51.221.231.133,0,8,1,1228,Unknown
663,0.0.144.120,0,141.81.83.193,0,124,1,109,Unknown
664,0.0.144.101,0,52.60.231.133,0,8,1,1230,Unknown
665,0.0.144.101,0,49.225.231.125,0,124,1,1227,Unknown
666,0.0.144.101,0,52.67.231.133,0,8,1,1230,Unknown
667,0.0.144.120,0,142.102.83.197,0,8,1,153,Unknown
668,0.0.144.120,0,141.246.83.195,0,8,1,109,Unknown
669,0.0.144.101,0,54.44.231.135,0,8,1,1222,Unknown
670,0.0.144.101,0,49.232.231.125,0,124,1,1227,Unknown
671,0.0.144.101,0,52.74.231.133,0,8,1,1230,Unknown
672,0.0.144.101,0,51.228.231.133,0,8,1,1228,Unknown
673,0.0.144.120,0,141.253.83.195,0,8,1,109,Unknown
674,0.0.144.229,0,51.232.231.133,0,8,1,1228,Unknown
675,0.0.144.101,0,49.239.231.125,0,124,1,1227,Unknown
676,0.0.144.101,0,52.81.231.133,0,8,1,1230,Unknown
677,0.0.144.120,0,142.178.83.198,0,8,1,118,Unknown
678,0.0.144.120,0,142.6.83.195,0,8,1,109,Unknown
679,0.0.144.120,0,142.18.83.196,0,8,1,109,Unknown
680,0.0.144.101,0,51.235.231.133,0,8,1,1226,Unknown
681,0.0.144.101,0,52.88.231.133,0,8,1,1230,Unknown
682,0.0.144.101,0,54.51.231.135,0,8,1,1222,Unknown
683,0.0.144.101,0,49.246.231.125,0,124,1,1227,Unknown
684,0.0.144.120,0,142.25.83.196,0,8,1,109,Unknown
685,0.0.144.101,0,51.242.231.133,0,8,1,1226,Unknown
686,0.0.144.101,0,52.95.231.133,0,8,1,1230,Unknown
687,0.0.144.101,0,51.249.231.133,0,8,1,1226,Unknown
688,0.0.144.101,0,52.102.231.133,0,8,1,1230,Unknown
689,0.0.144.120,0,142.32.83.196,0,8,1,109,Unknown
690,0.0.144.101,0,54.58.231.135,0,8,1,1222,Unknown
691,0.0.144.120,0,141.49.83.192,0,124,1,109,Unknown
692,0.0.144.101,0,52.2.231.133,0,8,1,1226,Unknown
693,0.0.144.101,0,52.109.231.133,0,8,1,1230,Unknown
694,0.0.144.120,0,142.39.83.196,0,8,1,109,Unknown
695,0.0.144.101,0,54.65.231.135,0,8,1,1241,Unknown
696,0.0.144.101,0,49.253.231.125,0,124,1,1227,Unknown
697,0.0.144.101,0,52.9.231.133,0,8,1,1226,Unknown
698,0.0.144.101,0,52.116.231.133,0,8,1,1230,Unknown
699,0.0.144.120,0,142.46.83.196,0,8,1,109,Unknown
700,0.0.144.101,0,54.72.231.135,0,8,1,1241,Unknown
701,0.0.144.101,0,50.6.231.125,0,124,1,1218,Unknown
702,0.0.144.101,0,54.79.231.135,0,8,1,1241,Unknown
703,0.0.144.101,0,50.13.231.125,0,124,1,1219,Unknown
704,0.0.144.120,0,142.53.83.196,0,8,1,109,Unknown
705,0.0.144.101,0,52.16.231.133,0,8,1,1226,Unknown
706,0.0.144.101,0,52.123.231.133,0,8,1,1230,Unknown
707,0.0.144.101,0,52.23.231.133,0,8,1,1227,Unknown
708,0.0.144.101,0,52.130.231.133,0,8,1,1230,Unknown
709,0.0.144.120,0,142.60.83.196,0,8,1,114,Unknown
710,0.0.144.101,0,54.86.231.135,0,8,1,1241,Unknown
711,0.0.144.101,0,50.20.231.125,0,124,1,1219,Unknown
712,0.0.144.101,0,52.30.231.133,0,8,1,1227,Unknown
713,0.0.144.101,0,52.137.231.133,0,8,1,1231,Unknown
714,0.0.144.101,0,52.37.231.133,0,8,1,1230,Unknown
715,0.0.144.120,0,142.111.83.197,0,8,1,151,Unknown
716,0.0.144.101,0,50.27.231.125,0,124,1,1219,Unknown
717,0.0.144.120,0,142.67.83.196,0,8,1,109,Unknown
718,0.0.144.120,0,141.56.83.192,0,124,1,109,Unknown
719,0.0.144.101,0,52.44.231.133,0,8,1,1230,Unknown
720,0.0.144.101,0,52.149.231.134,0,8,1,1233,Unknown
721,0.0.144.101,0,54.93.231.135,0,8,1,1241,Unknown
722,0.0.144.101,0,50.176.231.131,0,8,1,1236,Unknown
723,0.0.144.101,0,50.34.231.125,0,124,1,1202,Unknown
724,0.0.144.101,0,52.51.231.133,0,8,1,1230,Unknown
725,0.0.144.101,0,52.156.231.134,0,8,1,1233,Unknown
726,0.0.144.120,0,142.185.83.198,0,8,1,116,Unknown
727,0.0.144.101,0,50.183.231.131,0,8,1,1236,Unknown
728,0.0.144.101,0,50.41.231.125,0,124,1,1203,Unknown
729,0.0.144.101,0,52.58.231.133,0,8,1,1230,Unknown
730,0.0.144.101,0,52.163.231.134,0,8,1,1234,Unknown
731,0.0.144.101,0,54.100.231.135,0,8,1,1241,Unknown
732,0.0.144.120,0,142.74.83.196,0,8,1,109,Unknown
733,0.0.144.101,0,50.48.231.125,0,124,1,1203,Unknown
734,0.0.144.101,0,52.65.231.133,0,8,1,1230,Unknown
735,0.0.144.101,0,52.170.231.134,0,8,1,1234,Unknown
736,0.0.144.101,0,52.72.231.133,0,8,1,1230,Unknown
737,0.0.144.96,0,60.85.0.0,0,8,1,288,Unknown
738,0.0.144.101,0,50.55.231.125,0,124,1,76,Unknown
739,0.0.144.96,0,60.92.0.0,0,8,1,288,Unknown
740,0.0.144.101,0,54.107.231.135,0,8,1,1241,Unknown
741,0.0.144.101,0,52.79.231.133,0,8,1,1230,Unknown
742,0.0.144.101,0,52.177.231.134,0,8,1,1234,Unknown
743,0.0.144.96,0,60.99.0.0,0,8,1,288,Unknown
744,0.0.144.101,0,50.62.231.125,0,124,1,1223,Unknown
745,0.0.144.101,0,54.114.231.135,0,8,1,1241,Unknown
746,0.0.144.101,0,52.86.231.133,0,8,1,1230,Unknown
747,0.0.144.101,0,54.121.231.135,0,8,1,1241,Unknown
748,0.0.144.101,0,52.93.231.133,0,8,1,1230,Unknown
749,0.0.144.101,0,50.69.231.125,0,124,1,1223,Unknown
750,0.0.144.120,0,142.109.83.197,0,8,1,149,Unknown
751,0.0.144.101,0,50.76.231.125,0,124,1,1224,Unknown
752,0.0.144.101,0,54.128.231.135,0,8,1,1223,Unknown
753,0.0.144.120,0,142.118.83.197,0,8,1,151,Unknown
754,0.0.144.101,0,54.135.231.135,0,8,1,1223,Unknown
755,0.0.144.101,0,52.184.231.134,0,8,1,1234,Unknown
756,0.0.144.101,0,50.83.231.125,0,124,1,1219,Unknown
757,0.0.144.101,0,50.190.231.131,0,8,1,1236,Unknown
758,0.0.144.120,0,141.68.83.193,0,124,1,109,Unknown
759,0.0.144.120,0,142.192.83.198,0,8,1,119,Unknown
760,0.0.144.101,0,52.191.231.134,0,8,1,1234,Unknown
761,0.0.144.101,0,52.100.231.133,0,8,1,1230,Unknown
762,0.0.144.101,0,50.197.231.131,0,8,1,1236,Unknown
763,0.0.144.101,0,50.90.231.125,0,124,1,1220,Unknown
764,0.0.144.120,0,142.86.83.197,0,8,1,211,Unknown
765,0.0.144.101,0,52.198.231.134,0,8,1,1234,Unknown
766,0.0.144.101,0,50.204.231.131,0,8,1,1236,Unknown
767,0.0.144.101,0,52.205.231.134,0,8,1,1234,Unknown
768,0.0.144.101,0,50.97.231.125,0,124,1,1220,Unknown
769,0.0.144.101,0,52.107.231.133,0,8,1,1230,Unknown
770,0.0.144.101,0,50.104.231.125,0,124,1,1222,Unknown
771,0.0.144.101,0,50.211.231.131,0,8,1,1236,Unknown
772,0.0.144.101,0,52.212.231.134,0,8,1,76,Unknown
773,0.0.144.101,0,54.142.231.135,0,8,1,1223,Unknown
774,0.0.144.101,0,52.114.231.133,0,8,1,1230,Unknown
775,0.0.144.101,0,50.111.231.125,0,124,1,1222,Unknown
776,0.0.144.101,0,50.218.231.131,0,8,1,1237,Unknown
777,0.0.144.101,0,52.219.231.134,0,8,1,1230,Unknown
778,0.0.144.101,0,54.149.231.135,0,8,1,1223,Unknown
779,0.0.144.101,0,52.121.231.133,0,8,1,1230,Unknown
780,0.0.144.101,0,54.156.231.135,0,8,1,1223,Unknown
781,0.0.144.101,0,50.223.231.132,0,8,1,1198,Unknown
782,0.0.144.120,0,142.125.83.197,0,8,1,151,Unknown
783,0.0.144.101,0,50.118.231.125,0,124,1,1223,Unknown
784,0.0.144.101,0,52.128.231.133,0,8,1,1230,Unknown
785,0.0.144.101,0,54.163.231.135,0,8,1,1223,Unknown
786,0.0.144.101,0,50.230.231.132,0,8,1,1198,Unknown
787,0.0.144.101,0,52.135.231.133,0,8,1,1231,Unknown
788,0.0.144.101,0,50.237.231.132,0,8,1,1198,Unknown
789,0.0.144.101,0,52.226.231.134,0,8,1,1230,Unknown
790,0.0.144.120,0,141.75.83.193,0,124,1,109,Unknown
791,0.0.144.101,0,54.170.231.135,0,8,1,1223,Unknown
792,0.0.144.101,0,52.147.231.134,0,8,1,1233,Unknown
793,0.0.144.101,0,50.249.231.133,0,8,1,1213,Unknown
794,0.0.144.101,0,52.233.231.134,0,8,1,1230,Unknown
795,0.0.144.101,0,51.2.231.133,0,8,1,1213,Unknown
796,0.0.144.101,0,54.177.231.135,0,8,1,1224,Unknown
797,0.0.144.101,0,52.154.231.134,0,8,1,1233,Unknown
798,0.0.144.101,0,50.125.231.125,0,124,1,1223,Unknown
799,0.0.144.101,0,52.240.231.134,0,8,1,1231,Unknown
800,0.0.144.101,0,51.9.231.133,0,8,1,1213,Unknown
801,0.0.144.101,0,52.161.231.134,0,8,1,1234,Unknown
802,0.0.144.101,0,50.130.231.126,0,124,1,1197,Unknown
803,0.0.144.120,0,142.116.83.197,0,8,1,153,Unknown
804,0.0.144.229,0,54.181.231.135,0,8,1,1224,Unknown
805,0.0.144.101,0,51.16.231.133,0,8,1,1213,Unknown
806,0.0.144.101,0,52.247.231.134,0,8,1,1231,Unknown
807,0.0.144.101,0,51.23.231.133,0,8,1,1213,Unknown
808,0.0.144.101,0,52.254.231.134,0,8,1,1240,Unknown
809,0.0.144.101,0,54.184.231.135,0,8,1,1218,Unknown
810,0.0.144.101,0,50.137.231.126,0,124,1,1197,Unknown
811,0.0.144.101,0,52.168.231.134,0,8,1,1234,Unknown
812,0.0.144.229,0,51.27.231.133,0,8,1,1213,Unknown
813,0.0.144.101,0,53.0.231.134,0,8,1,1240,Unknown
814,0.0.144.120,0,142.199.83.198,0,8,1,109,Unknown
815,0.0.144.101,0,51.30.231.133,0,8,1,1227,Unknown
816,0.0.144.101,0,52.175.231.134,0,8,1,1234,Unknown
817,0.0.144.101,0,50.144.231.126,0,124,1,1197,Unknown
818,0.0.144.230,0,60.100.231.134,0,8,1,1229,Unknown
819,0.0.144.101,0,54.191.231.135,0,8,1,1218,Unknown
820,0.0.144.101,0,51.37.231.133,0,8,1,1227,Unknown
821,0.0.144.101,0,52.182.231.134,0,8,1,1234,Unknown
822,0.0.144.120,0,141.82.83.193,0,124,1,109,Unknown
823,0.0.144.101,0,53.7.231.134,0,8,1,1240,Unknown
824,0.0.144.101,0,54.198.231.135,0,8,1,1218,Unknown
